name,success,function,hz,rme,samples
0_empty.arr,true,parse,249.4659138560528,1.4696159198954168,35
0_empty.arr,true,load,4.102063387392608,13.9243490913114,26
0_empty.arr,true,eval,244.35604402142087,7.096149670433001,40
1_empty-with-comments.arr,true,parse,11.322475646491553,3.1008348221440585,32
1_empty-with-comments.arr,true,load,4.448660168964689,8.548379521397525,26
1_empty-with-comments.arr,true,eval,255.98489535908203,7.160653389198051,71
adding-ones-2000.arr,true,parse,1.3640885547294799,17.430168436448223,8
adding-ones-2000.arr,true,load,0.10222870968857962,9.10951706556331,5
adding-ones-2000.arr,true,eval,60.26166601734842,158.77752580286787,19
anf-loop-compiler.arr,true,parse,0.4683889355461647,16.665023999394386,6
anf-loop-compiler.arr,true,load,0.06963456753784378,5.894814923457923,5
anf-loop-compiler.arr,true,eval,25.24730055087877,184.87282206341203,22
ast.arr,true,parse,0.21618734729172726,9.487149952392054,5
ast.arr,true,load,0.023247428699811095,6.119941834585543,5
ast.arr,true,eval,6.440781553107853,208.31406725328202,15
bignum-factorial-2000.arr,true,parse,54.66329188282657,3.8022741600221157,48
bignum-factorial-2000.arr,true,load,1.0566244561159306,27.31043997776046,9
bignum-factorial-2000.arr,true,eval,123.67261826834724,99.38507220144241,15
