name,success,function,hz,rme,samples
0_empty.arr,true,parse,250.62764539164522,1.2665484928436137,32
0_empty.arr,true,load,4.369386922415458,12.906403582164588,27
0_empty.arr,true,eval,246.86179712090666,5.831847247728712,39
1_empty-with-comments.arr,true,parse,10.467033084930868,5.000297197096207,30
1_empty-with-comments.arr,true,load,4.42915204896084,8.433709578085633,26
1_empty-with-comments.arr,true,eval,255.410623839814,6.824606231456115,71
adding-ones-2000.arr,true,parse,1.270393988824931,19.43056851828168,8
adding-ones-2000.arr,true,load,0.10330350943302892,9.860500779382946,5
adding-ones-2000.arr,true,eval,52.64907218972015,165.4683609452642,16
anf-loop-compiler.arr,true,parse,0.4766859674571818,16.779817527648486,6
anf-loop-compiler.arr,true,load,0.07012590956712828,3.3959303147884907,5
anf-loop-compiler.arr,true,eval,21.681566958946128,192.29430249065055,18
ast.arr,true,parse,0.22483510327433517,11.415891021023645,5
ast.arr,true,load,0.0254420426376362,2.1098685774068517,5
ast.arr,true,eval,22.5020299358664,188.04304403959446,22
bignum-factorial-2000.arr,true,parse,73.44546533285316,5.222499356447252,47
bignum-factorial-2000.arr,true,load,3.190314642759591,11.72537192002411,21
bignum-factorial-2000.arr,true,eval,86.17247312234387,136.20495768179924,14
inner-function-1000.arr,true,parse,52.52783655031554,6.107333384738254,46
inner-function-1000.arr,true,load,3.183512803899006,15.314197041611546,22
inner-function-1000.arr,true,eval,249.84659170362073,6.532087462533299,35
list-set-const-1000.arr,true,parse,53.7779476166628,8.395371047454242,55
list-set-const-1000.arr,true,load,0.9381183260481992,27.175323943498547,11
list-set-const-1000.arr,true,eval,123.11467037829165,95.92822043495796,16
list-set-grow-1000.arr,true,parse,50.82035384037267,4.796401718115946,45
list-set-grow-1000.arr,true,load,1.5213625636380197,19.604653788485326,13
list-set-grow-1000.arr,true,eval,4.682295962232383,211.69247517416548,14
many-links-100000.arr,true,parse,212.60383699906242,4.244076429687613,45
many-links-100000.arr,true,load,1.7742295966381243,9.9594881679368,13
many-links-100000.arr,true,eval,4.20564962468961,210.57897550689253,15
method-calls-10000.arr,true,parse,46.589043400037546,17.70866296495525,53
method-calls-10000.arr,true,load,1.7411556643610577,2.3867767998225218,13
method-calls-10000.arr,true,eval,27.39102361534135,191.40803573606965,13
mutable-string-dict-const-10000.arr,true,parse,62.88890807684965,4.343847377589436,68
mutable-string-dict-const-10000.arr,true,load,1.7167118388986966,16.009785625692345,12
mutable-string-dict-const-10000.arr,true,eval,21.49862092219399,196.42342899750395,13
mutable-string-dict-grow-10000.arr,true,parse,50.883527247919865,13.774480563721353,49
mutable-string-dict-grow-10000.arr,true,load,1.5780337939945193,3.3911013635016376,12
mutable-string-dict-grow-10000.arr,true,eval,21.46206331175881,194.86122743434842,14
recursion-triangle-20000.arr,true,parse,1.1602488424578337,173.18379462348005,11
recursion-triangle-20000.arr,true,load,1.3397101374476823,12.716642371788426,11
recursion-triangle-20000.arr,true,eval,29.658450633148796,172.17571984228448,14
recursion-triangle-annotated-20000.arr,true,parse,5.3063798064599474,152.2197689729423,24
recursion-triangle-annotated-20000.arr,true,load,1.146704686442853,40.07638985546694,12
recursion-triangle-annotated-20000.arr,true,eval,41.85189244600933,173.3681769061117,18
recursive-calls-10000.arr,true,parse,88.14921573827652,6.919602216723253,63
recursive-calls-10000.arr,true,load,1.727566917663358,2.8357606529091273,13
recursive-calls-10000.arr,true,eval,27.86878833016574,189.45019850655345,14
string-allocation-10000.arr,true,parse,43.26653476119701,48.03902904214345,29
string-allocation-10000.arr,true,load,1.347751653753023,29.78646094772729,12
string-allocation-10000.arr,true,eval,25.729020504411874,192.00085174298388,14
string-dict-const-10000.arr,true,parse,52.37911999247873,18.29273846086336,58
string-dict-const-10000.arr,true,load,1.6373389010211399,1.8503071367850823,13
string-dict-const-10000.arr,true,eval,5.334980256627899,210.93096827292322,14
string-dict-grow-10000.arr,true,parse,56.21919505489736,3.826699651680604,69
string-dict-grow-10000.arr,true,load,1.6839828431086883,1.1853891445942302,13
string-dict-grow-10000.arr,true,eval,2.2806422787707055,215.72535890255327,13
tree-set-const-10000.arr,true,parse,58.79659819487006,5.498485838239873,50
tree-set-const-10000.arr,true,load,1.7690883984738295,13.66967770948265,12
tree-set-const-10000.arr,true,eval,11.408995104702418,205.12331071826404,14
tree-set-grow-10000.arr,true,parse,26.878725460527086,105.83220401461284,39
tree-set-grow-10000.arr,true,load,1.3343057709315023,45.90147348564046,10
tree-set-grow-10000.arr,true,eval,1.4104263743032315,208.84496947629415,19
