name,success,function,hz,rme,samples
0_empty.arr,true,parse,240.33876340443658,3.1267445858297243,31
0_empty.arr,true,load,3.1066073925789763,10.145394257247625,20
0_empty.arr,true,eval,211.66966467083967,28.345611908238894,64
1_empty-with-comments.arr,true,parse,4.236382989542083,15.197797810582712,14
1_empty-with-comments.arr,true,load,2.9163405938652445,16.286126690379163,18
1_empty-with-comments.arr,true,eval,206.42246464439927,28.756845444606867,61
adding-ones-2000.arr,true,parse,0.3942044826189706,30.746467760921774,6
adding-ones-2000.arr,true,load,0.021314246214002137,13.493211309271622,5
adding-ones-2000.arr,true,eval,23.9545927867072,188.37767168663572,19
anf-loop-compiler.arr,true,parse,0.17700801434375465,29.534824707887203,5
anf-loop-compiler.arr,true,load,0.01134190048247122,15.191543508323427,5
anf-loop-compiler.arr,true,eval,42.352643853909704,161.057318443903,64
ast.arr,true,parse,0.10008042239764693,12.62923752261274,5
ast.arr,true,load,0.005951206047266533,4.868067516493799,5
ast.arr,true,eval,18.628743151204045,192.08850597148657,22
bignum-factorial-2000.arr,true,parse,45.87479448808661,2.747458699844538,47
bignum-factorial-2000.arr,true,load,2.9171249052987123,11.805018709386774,20
bignum-factorial-2000.arr,true,eval,98.80249071100029,121.14742730244636,16
inner-function-1000.arr,true,parse,34.96546394655195,13.168151490660989,48
inner-function-1000.arr,true,load,3.0264326686308447,12.173296672669034,20
inner-function-1000.arr,true,eval,236.6686185834328,10.459072620118942,74
list-set-const-1000.arr,true,parse,58.31886073704632,4.180301908252607,59
list-set-const-1000.arr,true,load,2.688178627008026,13.929541986920263,17
list-set-const-1000.arr,true,eval,160.47576912324254,41.61457198831747,68
list-set-grow-1000.arr,true,parse,48.764001368371225,12.626840897907075,49
list-set-grow-1000.arr,true,load,3.368075068833716,8.144141255810815,21
list-set-grow-1000.arr,true,eval,4.240207338865752,215.98339788211237,12
many-links-100000.arr,true,parse,146.86433424229745,6.148492381998706,45
many-links-100000.arr,true,load,3.818390304217402,16.708358052579857,22
many-links-100000.arr,true,eval,8.249381738191234,209.96319420184258,13
method-calls-10000.arr,true,parse,47.8230827543356,15.891814116853094,50
method-calls-10000.arr,true,load,4.040165715517555,7.782964305825267,24
method-calls-10000.arr,true,eval,34.374055081910086,186.34614678008933,12
mutable-string-dict-const-10000.arr,true,parse,60.918910935683954,5.396276118141364,58
mutable-string-dict-const-10000.arr,true,load,3.1336718070538425,9.307890025515793,20
mutable-string-dict-const-10000.arr,true,eval,22.735319886998305,195.24199134935947,13
mutable-string-dict-grow-10000.arr,true,parse,55.43923191965613,4.5524976240876205,48
mutable-string-dict-grow-10000.arr,true,load,2.8834288903994585,17.3674859336359,19
mutable-string-dict-grow-10000.arr,true,eval,29.41728129989561,185.59048745328582,12
recursion-triangle-20000.arr,true,parse,63.10011797348394,5.535328915535696,61
recursion-triangle-20000.arr,true,load,2.061882328207044,23.396523681924513,14
recursion-triangle-20000.arr,true,eval,67.2070837623078,146.01553703417068,20
recursion-triangle-annotated-20000.arr,true,parse,40.28739721559802,7.890967377465367,42
recursion-triangle-annotated-20000.arr,true,load,2.4932192284066805,19.334407407527404,19
recursion-triangle-annotated-20000.arr,true,eval,89.31284889513776,126.97844771143045,23
recursive-calls-10000.arr,true,parse,53.85575418325143,18.351554098987364,56
recursive-calls-10000.arr,true,load,3.562446150306886,8.805820653143716,22
recursive-calls-10000.arr,true,eval,34.033394092866544,181.58612258388925,17
string-allocation-10000.arr,true,parse,94.48994916731318,6.551528249111343,37
string-allocation-10000.arr,true,load,4.923410174999254,9.58501536860294,29
string-allocation-10000.arr,true,eval,55.0668732746095,163.68885537299656,17
string-dict-const-10000.arr,true,parse,43.060984500982926,5.223444494235978,55
string-dict-const-10000.arr,true,load,2.097755128004261,21.197234839864613,15
string-dict-const-10000.arr,true,eval,9.12749103525234,201.7968125873387,19
string-dict-grow-10000.arr,true,parse,50.76945879613263,5.9587783910789875,45
string-dict-grow-10000.arr,true,load,2.699547941451015,9.874854007010642,17
string-dict-grow-10000.arr,true,eval,9.097474896831532,188.2994918080944,52
tree-set-const-10000.arr,true,parse,58.20553433022191,6.203542799951464,53
tree-set-const-10000.arr,true,load,2.100403117873015,21.733900596263236,14
tree-set-const-10000.arr,true,eval,21.566777010599903,177.05353858992848,38
tree-set-grow-10000.arr,true,parse,43.55238739706541,9.239054270662482,39
tree-set-grow-10000.arr,true,load,2.620706076823946,20.33214345304374,20
tree-set-grow-10000.arr,true,eval,5.335054932574883,191.9920508094825,64
