name,success,function,hz,rme,samples
0_empty.arr,true,parse,253.96705698932854,1.8186445951643193,60
0_empty.arr,true,load,6.896968974691541,10.98598405556352,37
0_empty.arr,true,eval,249.06086899653215,11.23227391261815,74
1_empty-with-comments.arr,true,parse,7.012806122662227,12.206064597744714,21
1_empty-with-comments.arr,true,load,6.5861934088603595,12.134833371352679,36
1_empty-with-comments.arr,true,eval,251.67691188860076,9.105846717483915,70
adding-ones-2000.arr,true,parse,0.8302451866621443,46.718999740959966,6
adding-ones-2000.arr,true,load,0.0402043899839192,7.680971958284729,5
adding-ones-2000.arr,true,eval,66.71286352223812,150.57540962571642,19
anf-loop-compiler.arr,true,parse,0.34084088436825183,29.731270010460154,6
anf-loop-compiler.arr,true,load,0.019431578377725606,5.627360872721925,5
anf-loop-compiler.arr,true,eval,18.497093324203608,194.2766938999605,19
ast.arr,true,parse,0.09889695902570636,40.37247199729222,5
ast.arr,true,load,0.003685694103005502,60.32269162590853,5
ast.arr,true,eval,1.677804272647027,212.86823758118229,14
bignum-factorial-2000.arr,true,parse,43.20133361338085,7.862247782598965,40
bignum-factorial-2000.arr,true,load,1.736810030094597,9.398163779160493,13
bignum-factorial-2000.arr,true,eval,42.60478534902205,177.67280940694025,11
inner-function-1000.arr,true,parse,27.631772858453214,9.146613090716377,38
inner-function-1000.arr,true,load,1.1257822631601488,11.64891686598852,10
inner-function-1000.arr,true,eval,132.50890362036108,22.972005653163546,54
list-set-const-1000.arr,true,parse,33.031519480081535,15.469725497839015,40
list-set-const-1000.arr,true,load,1.8021638653895542,6.143723377812436,13
list-set-const-1000.arr,true,eval,84.8314198321189,128.81644689734168,12
list-set-grow-1000.arr,true,parse,49.57109764236124,9.006287411053975,44
list-set-grow-1000.arr,true,load,1.5427033913071242,16.88997772671612,11
list-set-grow-1000.arr,true,eval,2.058608815681847,213.90641641678673,14
many-links-100000.arr,true,parse,100.20545777302989,42.62424458216037,43
many-links-100000.arr,true,load,2.3394193043368445,8.897071833416085,16
many-links-100000.arr,true,eval,3.829361557730629,209.20343904132574,16
method-calls-10000.arr,true,parse,35.40139972293407,11.495952205194083,29
method-calls-10000.arr,true,load,1.2049764873420015,7.09842509877244,10
method-calls-10000.arr,true,eval,3.6050327820241206,253.82455009784945,5
mutable-string-dict-const-10000.arr,true,parse,26.05751259293658,7.844016238159313,30
mutable-string-dict-const-10000.arr,true,load,1.235175353819433,13.184174313104863,11
mutable-string-dict-const-10000.arr,true,eval,8.59205633998878,198.58159477820462,12
mutable-string-dict-grow-10000.arr,true,parse,42.39512742060456,8.461406993784628,54
mutable-string-dict-grow-10000.arr,true,load,1.3338514217587725,9.159702777560305,11
mutable-string-dict-grow-10000.arr,true,eval,14.608409223582337,198.4021578819204,16
recursion-triangle-20000.arr,true,parse,42.613247171083074,8.986033110033912,44
recursion-triangle-20000.arr,true,load,1.5077181287763326,8.9072199910392,12
recursion-triangle-20000.arr,true,eval,44.010292672696224,164.3953845303551,19
recursion-triangle-annotated-20000.arr,true,parse,23.54241087027993,48.767360598228755,40
recursion-triangle-annotated-20000.arr,true,load,1.7387133364104128,4.511600758597765,13
recursion-triangle-annotated-20000.arr,true,eval,44.07248443238155,170.83614209665367,17
recursive-calls-10000.arr,true,parse,52.319160351301605,21.71545538070317,46
recursive-calls-10000.arr,true,load,1.5613963835225682,19.43848525981032,11
recursive-calls-10000.arr,true,eval,18.64974262442352,193.02613983444564,18
string-allocation-10000.arr,true,parse,32.80516133373236,37.11022861581451,20
string-allocation-10000.arr,true,load,2.560043712872894,13.49107811875349,17
string-allocation-10000.arr,true,eval,22.191493770577317,196.91506312332444,12
string-dict-const-10000.arr,true,parse,27.198717661592145,34.938009196563094,25
string-dict-const-10000.arr,true,load,1.1745463719479312,68.99771464465249,14
string-dict-const-10000.arr,true,eval,4.779416782410173,206.23598248012834,18
string-dict-grow-10000.arr,true,parse,26.94901808017767,6.192408236130121,46
string-dict-grow-10000.arr,true,load,1.3811236970593848,14.34099132845829,12
string-dict-grow-10000.arr,true,eval,1.555755250861923,207.7833413851919,20
tree-set-const-10000.arr,true,parse,39.409171175080544,8.59100063559347,42
tree-set-const-10000.arr,true,load,1.5045468243817672,12.596321897494434,12
tree-set-const-10000.arr,true,eval,8.50819203545879,217.82522075179648,9
tree-set-grow-10000.arr,true,parse,15.609277233308676,42.49021319342001,19
tree-set-grow-10000.arr,true,load,1.0794393176727919,31.888019656183964,12
tree-set-grow-10000.arr,true,eval,2.048547446849877,194.4476087257946,62
