name,success,function,hz,rme,samples
0_empty.arr,true,parse,250.12045847408876,2.2606945520173483,61
0_empty.arr,true,load,6.164447058056378,10.865810114026244,34
0_empty.arr,true,eval,236.47194099536196,16.529736049553236,60
1_empty-with-comments.arr,true,parse,5.49037181237789,16.450894512175587,17
1_empty-with-comments.arr,true,load,4.793792616282407,10.040717821014916,28
1_empty-with-comments.arr,true,eval,156.80119342043778,36.3981593307935,47
adding-ones-2000.arr,true,parse,0.7096586203682627,23.22365333601509,6
adding-ones-2000.arr,true,load,0.027323898529553876,14.567597427729106,5
adding-ones-2000.arr,true,eval,90.45378428282442,125.45671471444308,31
anf-loop-compiler.arr,true,parse,0.17134488610838866,21.92541491536631,5
anf-loop-compiler.arr,true,load,0.010128295891991249,4.564574893905474,5
anf-loop-compiler.arr,true,eval,6.139036473014883,209.12305989941225,15
ast.arr,true,parse,0.06064069191350627,41.21129234340088,5
ast.arr,true,load,0.00503973187983402,36.88151268103286,5
ast.arr,true,eval,20.96293647028396,189.24542649675024,24
bignum-factorial-2000.arr,true,parse,61.14936136607801,3.7452969093696273,60
bignum-factorial-2000.arr,true,load,2.984811361603141,14.595953862589067,20
bignum-factorial-2000.arr,true,eval,114.17891464724161,70.9890121842951,62
inner-function-1000.arr,true,parse,40.09343799875456,8.443098838814551,57
inner-function-1000.arr,true,load,2.9743159885488555,8.184379901021302,19
inner-function-1000.arr,true,eval,232.02142267635438,10.431453617692398,60
list-set-const-1000.arr,true,parse,53.81838641628711,3.2972990613489834,41
list-set-const-1000.arr,true,load,3.2300453865676886,23.893386086210114,20
list-set-const-1000.arr,true,eval,230.27845125072673,14.099036246422042,45
list-set-grow-1000.arr,true,parse,47.27302956995678,21.026453134754227,54
list-set-grow-1000.arr,true,load,4.296480714688845,7.587729662802031,26
list-set-grow-1000.arr,true,eval,5.5875358536985695,214.5223563898277,12
many-links-100000.arr,true,parse,129.7242973944423,2.9667824397293425,46
many-links-100000.arr,true,load,3.663495169739486,14.351129237095517,22
many-links-100000.arr,true,eval,8.006388996446724,212.26991267667827,12
method-calls-10000.arr,true,parse,49.32667855519985,19.478724948158266,46
method-calls-10000.arr,true,load,3.7180130324656044,7.57721224063105,23
method-calls-10000.arr,true,eval,43.59075851379986,174.24190132679186,14
mutable-string-dict-const-10000.arr,true,parse,63.2839126264804,4.755382635396961,63
mutable-string-dict-const-10000.arr,true,load,3.1316931392307445,7.429177639211113,20
mutable-string-dict-const-10000.arr,true,eval,36.54190839436393,181.9229822186079,13
mutable-string-dict-grow-10000.arr,true,parse,52.19200535773776,4.730878991066597,46
mutable-string-dict-grow-10000.arr,true,load,3.011071907599349,6.216468412815428,19
mutable-string-dict-grow-10000.arr,true,eval,35.690155540568504,181.33991230589896,13
recursion-triangle-20000.arr,true,parse,58.15961036475959,4.518114323133177,54
recursion-triangle-20000.arr,true,load,3.352670445166826,9.901888955139773,20
recursion-triangle-20000.arr,true,eval,91.7852229563824,122.81042553650295,21
recursion-triangle-annotated-20000.arr,true,parse,56.68307942463064,5.055174062236416,50
recursion-triangle-annotated-20000.arr,true,load,2.5706177203793383,8.574358636411224,18
recursion-triangle-annotated-20000.arr,true,eval,59.541280364996794,117.01342338613023,28
recursive-calls-10000.arr,true,parse,56.7098747176967,8.814511935570128,48
recursive-calls-10000.arr,true,load,3.2285775120697413,20.570827840256907,23
recursive-calls-10000.arr,true,eval,52.536754070290606,164.8669901533042,16
string-allocation-10000.arr,true,parse,78.80979771554716,6.735466230679929,45
string-allocation-10000.arr,true,load,3.947882831432267,14.586204422482234,25
string-allocation-10000.arr,true,eval,46.80011271647477,168.2481297300477,18
string-dict-const-10000.arr,true,parse,51.6914659352222,3.111287784204806,32
string-dict-const-10000.arr,true,load,3.5061764706693745,6.536317808221964,22
string-dict-const-10000.arr,true,eval,12.969375132019506,187.09163442105336,24
string-dict-grow-10000.arr,true,parse,38.433165621986,7.586405690927982,49
string-dict-grow-10000.arr,true,load,3.594397011165672,18.44978350191604,24
string-dict-grow-10000.arr,true,eval,3.916680690230953,205.6148488863494,20
tree-set-const-10000.arr,true,parse,57.96563822038892,5.620228226211642,59
tree-set-const-10000.arr,true,load,2.615274693779836,13.777601912269052,17
tree-set-const-10000.arr,true,eval,17.86417054969995,161.8561006322518,37
tree-set-grow-10000.arr,true,parse,47.90228391388704,8.751315226509567,30
tree-set-grow-10000.arr,true,load,2.889903323882042,17.391010530016437,20
tree-set-grow-10000.arr,true,eval,2.6422820734277024,201.64836931680136,31
