name,success,function,hz,rme,samples
0_empty.arr,true,parse,250.13442883161696,1.4055326581797134,31
0_empty.arr,true,load,4.19007803808747,14.662286826756372,26
0_empty.arr,true,eval,247.1953038703602,5.994926291501873,40
1_empty-with-comments.arr,true,parse,10.584724068431845,6.10689058711018,30
1_empty-with-comments.arr,true,load,4.5357327154243245,9.20058016390001,26
1_empty-with-comments.arr,true,eval,258.4931566991588,6.404129812417464,65
adding-ones-2000.arr,true,parse,1.4185444556989122,17.946458815145565,8
adding-ones-2000.arr,true,load,0.1012129018167369,13.94220369970743,5
adding-ones-2000.arr,true,eval,71.85568937013574,146.27315248345357,26
anf-loop-compiler.arr,true,parse,0.473481589599845,14.25838307974248,6
anf-loop-compiler.arr,true,load,0.07212816044029302,3.970727050878676,5
anf-loop-compiler.arr,true,eval,20.72295047123438,193.52454083638938,17
ast.arr,true,parse,0.23010567065351895,10.394867698726603,5
ast.arr,true,load,0.025002070547847536,4.383974476310466,5
ast.arr,true,eval,19.569714638505996,186.50368917531713,20
bignum-factorial-2000.arr,true,parse,84.86542029077636,3.9748361161883974,54
bignum-factorial-2000.arr,true,load,3.1571520831147457,11.526696953136417,20
bignum-factorial-2000.arr,true,eval,73.04887908561616,147.87926260326694,16
inner-function-1000.arr,true,parse,70.10562627797331,2.9229951017735853,68
inner-function-1000.arr,true,load,2.7483084730006038,16.04679345351434,17
inner-function-1000.arr,true,eval,251.49251546888834,9.036839825931017,74
list-set-const-1000.arr,true,parse,83.70226534303531,3.179392922157921,68
list-set-const-1000.arr,true,load,1.686119564375532,25.47370602888409,12
list-set-const-1000.arr,true,eval,116.22489700499668,100.89612979434013,13
list-set-grow-1000.arr,true,parse,53.245986237827545,4.1847800108734665,41
list-set-grow-1000.arr,true,load,0.7972840004681304,25.22623243033739,8
list-set-grow-1000.arr,true,eval,6.248892668875558,210.25728003450496,14
many-links-100000.arr,true,parse,213.62495539100792,5.020014415008749,75
many-links-100000.arr,true,load,1.940768005830577,3.992593007722557,14
many-links-100000.arr,true,eval,6.91116171324102,206.3788782293822,16
method-calls-10000.arr,true,parse,70.5257156371445,7.577125130885802,53
method-calls-10000.arr,true,load,1.602896428289211,2.6398545810889287,12
method-calls-10000.arr,true,eval,41.67126877092475,152.98420956512345,32
mutable-string-dict-const-10000.arr,true,parse,38.14382044743508,28.766273872287535,48
mutable-string-dict-const-10000.arr,true,load,1.3669781104095156,3.173254829528033,11
mutable-string-dict-const-10000.arr,true,eval,19.03513143681709,197.4716543868182,14
mutable-string-dict-grow-10000.arr,true,parse,68.40512547547334,6.420886236687738,59
mutable-string-dict-grow-10000.arr,true,load,1.4962767004512958,22.017560735497437,13
mutable-string-dict-grow-10000.arr,true,eval,4.41516410552154,211.4552985752748,14
recursion-triangle-20000.arr,true,parse,25.45526028703836,21.501407072003005,37
recursion-triangle-20000.arr,true,load,0.9583529653016424,22.810102924818192,10
recursion-triangle-20000.arr,true,eval,39.510939654980334,174.98240243784508,13
recursion-triangle-annotated-20000.arr,true,parse,56.61268596122522,4.7235996152934385,69
recursion-triangle-annotated-20000.arr,true,load,1.3663170306763452,1.2404276623962933,11
recursion-triangle-annotated-20000.arr,true,eval,31.05922344954278,185.1576264673787,15
recursive-calls-10000.arr,true,parse,76.92229598164333,6.212684530822761,56
recursive-calls-10000.arr,true,load,1.472433833302798,4.3236233801657855,12
recursive-calls-10000.arr,true,eval,16.277445234967793,200.56241773770557,14
string-allocation-10000.arr,true,parse,126.25493132425316,3.8709276757762443,59
string-allocation-10000.arr,true,load,1.4906889831324244,2.273664058307547,12
string-allocation-10000.arr,true,eval,22.50747485186782,196.53806081998806,13
string-dict-const-10000.arr,true,parse,58.19577636948198,4.547949215053078,71
string-dict-const-10000.arr,true,load,1.4179615840237256,6.625178011451224,12
string-dict-const-10000.arr,true,eval,4.872747324788257,204.34791140990575,16
string-dict-grow-10000.arr,true,parse,53.936438451010886,4.555248758385763,65
string-dict-grow-10000.arr,true,load,1.1505195008295117,10.799155590135586,10
string-dict-grow-10000.arr,true,eval,1.304776548311182,208.73750165575325,19
tree-set-const-10000.arr,true,parse,13.383776266877653,139.871020112253,42
tree-set-const-10000.arr,true,load,1.2015785200942457,12.468418697471261,10
tree-set-const-10000.arr,true,eval,7.81657175321323,202.44388500653136,13
tree-set-grow-10000.arr,true,parse,19.341679382719573,49.16255962249517,23
tree-set-grow-10000.arr,true,load,0.86816507521009,38.51567755594728,11
tree-set-grow-10000.arr,true,eval,0.939410428302628,213.61291063036393,15
