name,success,function,hz,rme,samples
0_empty.arr,true,parse,250.10970891521737,1.2045806283084948,32
0_empty.arr,true,load,4.5309943072505625,8.321364867465372,26
0_empty.arr,true,eval,255.42729630996556,8.685025927076346,75
1_empty-with-comments.arr,true,parse,10.047970723855528,6.341569989521344,29
1_empty-with-comments.arr,true,load,4.568626972893907,7.4212377501079185,26
1_empty-with-comments.arr,true,eval,256.3662555511696,9.960788165341345,79
adding-ones-2000.arr,true,parse,1.2007961701288206,17.83842742718399,7
adding-ones-2000.arr,true,load,0.09943427007470472,13.833023192821583,5
adding-ones-2000.arr,true,eval,71.43969431221191,147.39670077463532,25
anf-loop-compiler.arr,true,parse,0.5046143759352392,17.3044476727902,6
anf-loop-compiler.arr,true,load,0.0687012889031512,4.927215680711657,5
anf-loop-compiler.arr,true,eval,20.622048597615645,193.66146091566316,17
ast.arr,true,parse,0.18947358664718597,17.151350693552924,5
ast.arr,true,load,0.024007985574881995,6.365157293127778,5
ast.arr,true,eval,26.82064969059783,182.44460248279742,27
bignum-factorial-2000.arr,true,parse,81.75560485974924,3.641691133010623,52
bignum-factorial-2000.arr,true,load,3.1905958076562535,13.819625063988134,19
bignum-factorial-2000.arr,true,eval,56.815389619459815,163.3417837872559,15
inner-function-1000.arr,true,parse,47.56957579137912,15.326836742985266,58
inner-function-1000.arr,true,load,1.165015326274661,5.936662378485886,10
inner-function-1000.arr,true,eval,238.8636492681705,9.513652054580547,71
list-set-const-1000.arr,true,parse,31.5764293032964,3.2970092908171376,30
list-set-const-1000.arr,true,load,1.0817764538962569,17.701147267993722,11
list-set-const-1000.arr,true,eval,94.94640480120397,103.0957890736391,25
list-set-grow-1000.arr,true,parse,46.07079243624192,18.80660941611779,52
list-set-grow-1000.arr,true,load,1.6677137261906125,2.0859379546321675,13
list-set-grow-1000.arr,true,eval,3.738480804276024,210.86533454079012,15
many-links-100000.arr,true,parse,213.20229572577145,3.379546188192185,41
many-links-100000.arr,true,load,1.3944438191084378,20.030165248723115,10
many-links-100000.arr,true,eval,6.546597267744873,209.7392786403975,14
method-calls-10000.arr,true,parse,55.88544846848289,19.878938645774223,54
method-calls-10000.arr,true,load,1.7874818179583831,12.813705453250016,13
method-calls-10000.arr,true,eval,24.340992827868465,193.8272919355866,13
mutable-string-dict-const-10000.arr,true,parse,58.87286608001664,4.780557600918297,72
mutable-string-dict-const-10000.arr,true,load,1.6271992006878595,3.352566622199835,12
mutable-string-dict-const-10000.arr,true,eval,19.855427214591998,198.0456313899476,12
mutable-string-dict-grow-10000.arr,true,parse,54.78101952261145,7.837824325695711,69
mutable-string-dict-grow-10000.arr,true,load,0.9872433913834578,81.78650605110235,10
mutable-string-dict-grow-10000.arr,true,eval,34.65632869066393,159.3451880572495,36
recursion-triangle-20000.arr,true,parse,44.661216358708046,27.71024900902452,60
recursion-triangle-20000.arr,true,load,1.5767059771438863,5.137879911156299,12
recursion-triangle-20000.arr,true,eval,43.577673650024714,173.9611794687247,13
recursion-triangle-annotated-20000.arr,true,parse,35.42926607865712,22.634747899995862,49
recursion-triangle-annotated-20000.arr,true,load,1.5992584690536056,1.617440722218742,12
recursion-triangle-annotated-20000.arr,true,eval,38.21158784156713,178.87377669838207,15
recursive-calls-10000.arr,true,parse,50.98645762985723,43.52748268914742,36
recursive-calls-10000.arr,true,load,1.6889194957824698,2.5232721103176314,13
recursive-calls-10000.arr,true,eval,25.765634890844716,191.54875446109614,14
string-allocation-10000.arr,true,parse,43.80958947465121,55.65148114811574,36
string-allocation-10000.arr,true,load,1.5610062200513068,22.51539292579528,13
string-allocation-10000.arr,true,eval,34.0871758001937,182.5929826694769,15
string-dict-const-10000.arr,true,parse,7.7264115947854055,70.73978950391607,12
string-dict-const-10000.arr,true,load,1.6382419223595874,3.1509343388446145,13
string-dict-const-10000.arr,true,eval,6.2482424904901945,207.3222868391091,16
string-dict-grow-10000.arr,true,parse,53.88985795551224,5.126372858050707,57
string-dict-grow-10000.arr,true,load,1.6682403560785328,1.9064773128140846,13
string-dict-grow-10000.arr,true,eval,1.7930061922078149,214.28951904009108,14
tree-set-const-10000.arr,true,parse,56.983540807854276,4.213404532262654,58
tree-set-const-10000.arr,true,load,1.448959238988703,22.990838983793367,13
tree-set-const-10000.arr,true,eval,11.58597420872402,204.78004859282026,14
tree-set-grow-10000.arr,true,parse,61.54593859263968,22.417833172656675,54
tree-set-grow-10000.arr,true,load,1.8363894638150686,20.35839047760545,13
tree-set-grow-10000.arr,true,eval,1.3742551779955605,209.8050033380984,18
